accurate,author_birth_year,gutenberg_id,id,period_start_year
True,1843,21932,8639,1800
False,1693,38102,4052,1800
False,1759,6796,4723,1800
True,1874,41734,9468,1800
False,1564,1784,3279,1800
False,1789,49672,6386,1800
True,1859,39743,9384,1800
True,1825,2940,7931,1800
False,1769,3564,4457,1800
True,1836,2555,7461,1800
False,1796,9196,4903,1800
True,1873,13738,10036,1800
False,1910,20988,11544,1800
False,1799,1873,4303,1800
True,1812,824,7233,1800
False,1675,3871,3641,1800
False,1928,30329,11949,1800
False,1621,5282,3756,1800
False,1713,1079,4195,1800
True,1821,51252,8075,1800
True,1814,26449,6616,1800
True,1852,38013,8848,1800
False,1914,32270,12165,1800
True,1877,50497,10095,1800
True,1828,41119,8159,1800
True,1814,4898,6607,1800
False,1579,12039,3404,1800
False,1725,2951,4397,1800
False,1759,6786,4714,1800
True,1819,17948,7402,1800
False,1928,24274,11673,1800
True,1839,51487,8262,1800
True,1831,34490,8065,1800
True,1839,43108,8242,1800
False,1793,50053,6390,1800
False,1917,29940,11904,1800
False,1855,42189,9067,1700
True,1883,37633,11049,1800
True,1890,46414,10630,1800
True,1828,1698,7936,1800
True,1803,12896,7347,1800
True,1850,5306,8644,1800
False,1608,20,3543,1800
False,1785,29231,5660,1800
False,1764,37057,5920,1800
True,1883,21891,11276,1800
False,1785,23788,5508,1800
True,1894,24695,11108,1800
False,1564,1503,3250,1800
False,1782,38784,5995,1800
True,1863,17497,10303,1800
True,1815,33517,7005,1800
False,1907,32784,12270,1800
True,1868,14672,10205,1800
True,1888,46189,10461,1800
True,1888,25438,11281,1800
True,1819,2701,6547,1800
False,1663,53412,4132,1800
False,1725,2981,4427,1800
True,1894,39378,10851,1800
False,1910,41662,12495,1800
True,1850,44228,9305,1800
False,1907,34593,12375,1800
True,1828,26003,8227,1800
False,1793,31517,5725,1800
False,1784,42060,6153,1800
True,1808,45430,7248,1800
False,1564,1430,3245,1800
True,1858,17614,9122,1800
False,1793,11119,5010,1800
False,1707,34779,5813,1800
True,1815,26541,6661,1800
True,1845,29086,8833,1800
False,1732,34479,5803,1800
True,1811,24648,6921,1800
True,1823,31868,7801,1800
False,1787,4033,4525,1800
False,1910,34466,12365,1700
True,1855,37154,8484,1800
True,1847,1276,9250,1800
False,1623,5619,3776,1800
False,1621,5277,3751,1800
False,1547,5939,3374,1800
True,1829,34658,7806,1800
False,1928,41565,12490,1800
False,1909,40993,12480,1800
False,1927,25234,11712,1800
False,1799,13511,5124,1800
True,1880,37815,10540,1800
True,1869,37390,9483,1800
True,1846,7431,8619,1800
True,1942,34233,12335,1900
True,1844,19600,8888,1800
False,1799,1344,4224,1800
True,1831,41747,8391,1800
False,1803,9770,6691,1700
True,1883,11414,10501,1800
True,1872,43988,10278,1800
False,1902,34836,12385,1800
True,1832,26043,8164,1800
False,1798,44287,6246,1800
False,1927,30383,11959,1800
False,1627,22914,3959,1800
False,1928,22866,11589,1800
False,1772,44795,6271,1800
False,1755,22337,5463,1800
True,1869,46256,10110,1800
False,1652,3856,3626,1800
True,1812,35536,7426,1800
True,1870,15508,9523,1800
True,1860,35805,9926,1800
True,1867,29695,9612,1800
False,1787,22841,5483,1800
True,1803,42837,7372,1800
True,1842,12977,8594,1800
False,1771,6944,4738,1800
True,1897,40621,11122,1800
False,1917,28954,11821,1800
False,1593,9198,3394,1800
True,1864,40203,10243,1800
True,1868,31254,9597,1800
False,1928,24290,11678,1800
False,1672,11010,3854,1800
True,1813,37997,6985,1800
False,1924,51662,12724,1800
True,1869,14076,10220,1800
True,1809,50611,6741,1800
False,1928,31223,12033,1800
True,1851,6172,8719,1800
False,1910,51549,12709,1800
False,1907,32822,12275,1800
True,1881,11878,10466,1800
False,1927,30583,11974,1800
False,1921,32719,12255,1800
True,1819,44805,6502,1800
True,1807,9572,6811,1800
True,1834,40859,7751,1800
False,1914,50940,12615,1800
True,1854,49932,8554,1800
True,1881,39402,10714,1800
False,1707,6096,4654,1800
False,1746,19123,5362,1800
True,1816,31212,6836,1800
False,1796,24419,5522,1800
False,1913,48612,12550,1800
True,1810,18937,7090,1800
True,1845,40243,9182,1800
False,1796,3327,4437,1900
True,1877,25163,9458,1800
True,1809,14094,6686,1800
False,1948,30874,11998,1800
True,1839,43130,7866,1800
True,1881,6984,11039,1800
False,1564,1129,3235,1800
True,1809,51489,6646,1800
True,1803,7634,7243,1800
True,1896,32778,11118,1800
False,1799,1403,4239,1800
True,1886,14293,10718,1800
False,1789,31210,5710,1800
True,1855,24895,8788,1800
False,1694,3357,3601,1800
True,1834,20651,8252,1800
False,1766,9043,4888,1800
False,1790,38377,5970,1800
False,1910,23868,11644,1800
False,1915,24196,11668,1800
False,1799,1729,4288,1800
False,1731,27600,5602,1800
True,1898,29046,11349,1800
True,1862,21965,10190,1800
False,1782,36843,5916,1800
True,1846,32795,9359,1800
False,1930,33508,12310,1800
False,1640,43629,4087,1800
False,1564,1109,3215,1800
True,1803,7658,7218,1800
False,1627,24238,3964,1800
True,1862,295,10215,1800
False,1905,52254,12764,1800
False,1759,43578,6211,1800
False,1906,22623,11584,1800
True,1819,39723,6472,1800
False,1917,51799,12744,1800
False,1791,20014,5387,1800
True,1887,19931,11064,1800
True,1847,50276,9092,1800
False,1789,12445,5069,1800
False,1775,121,4142,1800
False,1912,20788,11539,1700
False,1764,27740,5607,1800
True,1813,23435,6746,1800
True,1811,22660,7075,1800
True,1845,46982,8903,1800
True,1856,37179,8923,1800
True,1857,50391,8589,1800
False,1633,4127,3656,1800
False,1911,27110,11757,1800
False,1880,38339,10807,1700
True,1804,9215,7268,1800
False,1771,36290,5872,1800
False,1515,26752,3464,1800
False,1792,36208,5867,1800
False,1795,53290,6444,1800
False,1798,30478,5690,1800
True,1828,4496,7771,1800
True,1886,28665,10753,1800
False,1922,51413,12689,1800
False,1786,15911,5223,1800
False,1941,34321,12345,1800
True,1883,52450,10570,1800
True,1817,14224,6951,1800
False,1914,31599,12071,1800
False,1789,39207,6015,1800
True,1880,52558,11247,1800
False,1633,4142,3671,1800
False,1789,39472,6029,1800
True,1892,10601,10456,1800
True,1869,15094,9533,1800
True,1820,39394,8371,1800
False,1717,4609,4555,1800
False,1518,48770,3528,1800
True,1804,20003,6469,1800
True,1811,48314,6512,1800
True,1873,23886,9986,1800
True,1856,51900,9112,1800
True,1812,33008,7253,1800
False,1928,22997,11604,1800
True,1849,7955,9206,1800
False,1533,3590,3314,1800
True,1863,25424,10293,1800
False,1547,5909,3344,1800
True,1881,8178,11132,1800
False,1900,32499,12205,1800
True,1810,45034,6696,1800
False,1600,6371,3790,1800
False,1900,32331,12170,1800
False,1633,4137,3666,1800
False,1561,3290,3304,1800
True,1846,30375,9028,1800
True,1817,1022,7109,1800
True,1881,12516,10876,1800
False,1904,18137,11475,1800
False,1562,43451,3508,1800
False,1794,16012,5238,1800
True,1890,33793,10768,1800
False,1928,28767,11811,1800
False,1709,10835,4990,1800
False,1789,46331,6321,1800
True,1821,6475,8307,1800
True,1858,50898,9290,1800
False,1793,42602,6172,1800
False,1717,14098,5148,1800
False,1779,38230,5960,1800
True,1875,1153,10411,1800
True,1880,24458,10965,1800
True,1881,11875,10550,1800
True,1859,45068,9280,1800
True,1854,30384,8494,1800
False,1688,16627,3924,1800
False,1906,29720,11886,1800
True,1859,7848,9167,1800
False,1762,20177,5392,1800
False,1766,4239,4540,1800
False,1919,24119,11659,1800
False,1942,41981,12505,1800
True,1888,10970,11034,1800
True,1876,18943,9428,1800
False,1766,9092,4893,1800
True,1872,2622,9917,1800
True,1865,51298,10401,1800
True,1812,33163,6459,1800
False,1720,37311,5925,1800
False,1667,1090,3567,1800
True,1876,1329,9488,1800
True,1880,5150,10915,1800
False,1960,33375,12305,1800
False,1927,26109,11727,1800
False,1779,43774,6221,1800
True,1835,17718,7721,1800
False,1792,21549,5431,1800
True,1833,12631,7466,1800
True,1844,24023,8509,1800
True,1863,29374,9453,1800
False,1694,3352,3596,1800
False,1792,21554,5434,1800
False,1749,41646,6143,1800
False,1732,25008,5537,1800
False,1667,623,3552,1800
True,1880,23990,10980,1800
True,1821,21977,7677,1800
True,1863,19752,9665,1800
False,1928,29487,11861,1800
True,1887,32164,10984,1800
False,1628,31431,4003,1800
True,1801,50491,6990,1800
False,1911,30728,11984,1800
True,1822,14194,7539,1800
False,1798,10915,4995,1800
True,1870,3727,10081,1800
False,1909,32663,12235,1800
False,1564,50095,3538,1800
True,1889,33825,10905,1800
False,1771,40924,6109,1800
False,1904,18831,11495,1800
False,1799,30129,5680,1800
True,1800,16367,6636,1800
True,1894,2487,11073,1800
False,1694,35629,4032,1800
True,1897,29118,11192,1800
True,1857,50302,8868,1800
False,1667,13621,3884,1800
True,1887,12805,11256,1800
False,1920,31046,12018,1800
True,1814,39285,7322,1800
True,1800,36209,7436,1800
True,1871,20074,10100,1800
True,1824,1953,7544,1800
True,1830,3987,7667,1800
True,1858,33072,8773,1800
False,1917,29159,11831,1800
True,1837,5472,7534,1800
True,1856,30689,9230,1800
True,1835,40978,7961,1800
True,1859,9832,8908,1800
True,1805,17860,6896,1800
True,1893,33774,10615,1800
True,1868,33587,10308,1800
True,1873,31662,9981,1800
False,1741,40474,6089,1800
True,1856,27616,8983,1800
True,1893,48975,11316,1800
False,1799,1307,4219,1800
True,1810,5252,6756,1800
True,1832,30555,8401,1800
False,1795,2490,4378,1800
True,1832,20459,8046,1800
False,1769,35532,5838,1800
False,1905,41260,12485,1800
False,1547,5924,3359,1800
False,1667,4208,3731,1800
False,1923,29619,11876,1800
False,1729,2663,4387,1800
True,1866,6901,10288,1800
False,1919,30770,11989,1800
True,1820,18504,8411,1800
True,1854,31350,9369,1800
False,1622,6564,3805,1800
True,1865,37032,10006,1800
True,1850,42831,8823,1800
False,1915,32161,12150,1800
False,1672,20648,3949,1800
False,1789,9845,4933,1800
True,1883,16626,11388,1800
False,1794,41470,6138,1800
True,1889,5663,10580,1800
False,1902,34315,12340,1800
True,1874,2557,10195,1800
True,1871,5386,9842,1800
False,1911,26292,11732,1800
False,1770,39959,6054,1800
True,1811,38677,7297,1800
False,1796,51090,6400,1800
False,1626,47787,4112,1800
True,1801,50856,6941,1800
True,1840,28970,9404,1800
False,1931,26843,11742,1800
True,1850,9316,8948,1800
True,1849,31315,9072,1800
True,1850,44819,9374,1800
False,1902,22895,11599,1800
False,1628,29021,3983,1800
True,1848,16325,9295,1800
True,1853,39546,9364,1800
True,1804,513,6786,1800
True,1881,19962,11054,1800
False,1792,39055,6005,1800
False,1785,41145,6124,1800
False,1633,4117,3646,1800
False,1796,7822,4783,1800
True,1818,39427,7030,1800
True,1850,27697,8629,1800
True,1856,19363,9344,1800
False,1790,42410,6167,1800
False,1928,29509,11866,1800
True,1871,30481,9630,1800
True,1889,12763,10728,1800
False,1920,24721,11693,1800
True,1804,20004,6736,1800
True,1855,24837,9399,1800
False,1621,50316,4117,1800
True,1817,40870,7168,1800
False,1771,5305,4610,1800
True,1880,14145,11227,1800
False,1621,5297,3771,1800
False,1961,4663,11420,1800
False,1707,9611,4918,1800
True,1863,21930,9852,1800
True,1883,27461,11320,1800
False,1657,4752,3741,1800
True,1881,12360,10426,1800
True,1830,48804,8366,1800
True,1867,20024,9518,1800
True,1806,39734,6981,1800
True,1838,45654,7896,1800
False,1706,48138,6351,1800
True,1825,5990,7476,1800
True,1841,25309,8998,1800
True,1871,15306,9768,1800
False,1711,20450,5402,1800
False,1794,35224,5828,1800
True,1893,42346,11363,1800
False,1928,50848,12605,1800
True,1880,45714,11242,1800
True,1814,4827,6577,1800
True,1857,40464,8878,1800
False,1794,18049,5323,1800
True,1874,26835,9582,1800
False,1789,31832,5743,1800
True,1850,9315,9196,1800
True,1804,40654,6449,1800
True,1837,17347,7776,1800
True,1822,46018,7966,1800
True,1864,43742,9946,1800
True,1864,41199,10258,1800
True,1875,48219,10076,1800
True,1884,9862,10733,1800
True,1812,52421,6995,1800
False,1721,6758,4694,1800
False,1779,16609,5273,1800
True,1872,1306,9822,1800
False,1961,8215,11436,1800
True,1859,15896,8519,1800
False,1928,22881,11594,1800
False,1772,44264,6241,1800
False,1688,16044,3914,1800
False,1793,39615,6034,1800
True,1834,43601,7657,1800
True,1883,38046,10842,1800
False,1622,6923,3810,1800
False,1772,13606,5133,1800
True,1856,1217,9423,1800
True,1832,14183,8232,1800
True,1885,27642,10590,1800
False,1789,43262,6196,1800
False,1709,11768,5039,1800
True,1831,3931,8134,1800
True,1868,34341,9936,1800
True,1880,30687,10778,1800
False,1906,27595,11767,1800
False,1913,28437,11791,1800
True,1812,24022,6522,1800
True,1814,4866,6911,1800
True,1826,28322,8149,1800
False,1799,1456,4258,1800
True,1813,25889,6567,1800
True,1863,11971,9655,1800
False,1933,23889,11649,1800
True,1843,24613,8943,1800
True,1819,42892,6891,1800
False,1655,45471,4102,1800
True,1837,3384,7791,1800
True,1834,12429,8060,1800
False,1692,38501,4057,1800
True,1832,28885,8193,1800
True,1836,6434,7525,1800
False,1608,19819,3944,1800
False,1904,45485,12540,1800
False,1904,18261,11480,1800
True,1896,38739,10788,1800
False,1753,35959,5853,1800
False,1564,1533,3261,1800
False,1793,34338,5798,1800
False,1686,30577,3998,1800
True,1880,44829,10989,1800
True,1817,43337,6781,1800
True,1865,18409,9710,1800
False,1770,51635,6405,1800
False,1792,21580,5445,1800
False,1633,4162,3691,1800
False,1694,3531,3606,1800
False,1806,34580,6816,1900
True,1835,8525,7836,1800
True,1824,37416,8425,1800
True,1828,83,8051,1800
True,1814,23049,6621,1800
True,1866,10371,10056,1800
True,1883,43491,10635,1800
False,1772,10801,4985,1800
False,1796,48698,6361,1800
False,1633,4122,3651,1800
True,1871,31335,9680,1800
False,1745,31697,5734,1800
True,1805,49680,7208,1800
True,1812,17393,7258,1800
True,1814,4807,6587,1800
False,1935,38366,12435,1800
False,1749,15850,5218,1800
True,1836,2544,7846,1800
True,1848,6492,9211,1800
False,1799,1215,4205,1800
False,1919,32128,12140,1800
False,1553,3841,3329,1800
False,1725,39306,6024,1800
False,1527,19553,3434,1800
False,1564,1790,3282,1800
True,1819,8523,7188,1800
True,1815,3718,7163,1800
False,1799,29215,5651,1800
True,1856,28994,8858,1800
False,1789,2275,4368,1800
True,1886,34190,11207,1800
True,1837,3381,7589,1800
True,1883,26519,11009,1800
False,1916,32705,12250,1800
False,1717,36575,5897,1800
True,1806,32082,7193,1800
False,1791,11017,5000,1800
True,1844,48443,8459,1800
False,1934,31513,12058,1800
True,1883,33797,10940,1800
False,1712,7555,4773,1800
True,1818,8935,6557,1800
True,1856,518,9077,1800
True,1897,40608,10802,1800
False,1785,6170,4664,1800
True,1818,35443,6542,1800
False,1675,3866,3636,1800
False,1799,1411,4243,1800
False,1797,39087,6010,1800
True,1839,18275,8090,1800
True,1837,25536,7706,1800
True,1888,12330,10856,1800
False,1795,2109,4348,1800
False,1791,20828,5416,1800
True,1887,6587,10451,1800
True,1802,2609,7367,1800
False,1754,46858,6336,1800
True,1881,24737,11014,1800
False,1711,19213,5367,1800
True,1885,23538,11237,1800
True,1839,31007,7446,1800
True,1813,4523,6681,1800
True,1832,18110,7506,1800
True,1802,36753,7362,1800
False,1762,12519,5074,1800
False,1919,43884,12530,1800
True,1858,33302,8684,1800
False,1928,29132,11826,1800
False,1920,51185,12650,1800
False,1724,5682,4630,1800
True,1885,217,10421,1800
False,1784,3539,4442,1800
False,1793,43693,6216,1800
False,1910,1612,11411,1800
True,1821,5761,7921,1800
False,1939,51047,12630,1800
False,1587,37659,3493,1800
True,1884,45103,10496,1800
True,1838,33443,7941,1800
True,1803,21024,7357,1800
False,1533,3585,3309,1800
True,1875,37262,10125,1800
False,1783,7993,4823,1800
False,1753,409,4157,1800
True,1815,3622,7040,1800
False,1782,42947,6186,1800
True,1857,21121,8599,1800
False,1760,10633,4971,1800
False,1771,7023,4748,1900
False,1688,43271,4082,1800
True,1809,38837,6641,1800
False,1775,946,4190,1800
True,1859,41386,9325,1800
True,1841,39978,8838,1800
True,1849,41831,9221,1800
True,1837,40233,7876,1800
True,1856,485,8694,1800
False,1615,44655,4097,1900
True,1834,30332,8396,1800
False,1787,34867,5818,1800
True,1805,2866,7143,1800
True,1896,51782,11330,1800
False,1789,44056,6231,1800
False,1799,48067,6346,1800
True,1815,3717,7412,1800
False,1799,1925,4313,1800
True,1844,43947,8659,1800
True,1859,865,9162,1800
True,1884,765,10665,1800
False,1909,31840,12100,1800
False,1794,40435,6084,1800
True,1862,18882,10268,1800
True,1854,47898,9349,1800
False,1632,3800,3611,1800
False,1848,17050,8758,1900
True,1867,2559,9635,1800
False,1927,22342,11564,1800
True,1893,14735,11266,1800
True,1819,17774,6751,1800
True,1809,2354,6651,1800
False,1798,31568,5730,1800
True,1803,28826,6791,1800
True,1837,5587,8346,1800
True,1905,40042,12460,1900
True,1812,650,6866,1800
True,1857,4312,8559,1800
True,1850,28255,8704,1800
True,1822,18696,7632,1800
False,1789,44444,6256,1800
False,1917,30251,11939,1800
True,1812,25853,7377,1800
True,1809,2739,6492,1800
True,1840,35501,9127,1800
True,1872,5827,9508,1800
False,1588,22001,3444,1800
False,1709,4678,4560,1800
True,1881,53327,10758,1800
True,1817,10703,6886,1800
True,1814,46883,6666,1800
False,1737,736,4177,1800
False,1798,27069,5587,1800
False,1792,13276,5114,1800
False,1900,50635,12585,1800
True,1803,7711,6482,1800
False,1564,1119,3225,1800
True,1866,31678,10361,1800
False,1799,28563,5626,1800
False,1794,16002,5228,1800
False,1930,35413,12395,1800
True,1883,39422,10620,1800
False,1795,40732,6099,1800
False,1862,11309,10371,1900
True,1803,33167,6582,1800
False,1511,32362,3478,1800
False,1870,14701,9877,1900
False,1792,12954,5094,1800
True,1854,50294,8953,1800
False,1620,17833,3934,1800
True,1845,30600,8973,1800
True,1886,25158,10515,1800
True,1880,40646,10723,1800
False,1835,8588,7821,1900
True,1851,20576,9023,1800
False,1633,4177,3706,1800
True,1827,14510,8026,1800
False,1907,37350,12420,1800
False,1758,37764,5945,1800
True,1886,19379,10866,1800
True,1961,8421,11441,1900
True,1907,32582,12215,1900
False,1809,4346,7173,1900
False,1927,32448,12195,1800
False,1868,43292,10238,1900
False,1890,39484,11177,1900
False,1883,47416,10871,1900
True,1858,42764,8569,1800
False,1771,6428,4674,1900
True,1865,34027,9753,1800
False,1688,9413,3839,1900
False,1804,9219,6831,1900
False,1799,1426,4248,1900
False,1814,3671,6464,1900
False,1890,19710,11078,1900
False,1798,36660,5906,1900
False,1851,27906,8579,1900
False,1866,40865,10120,1900
False,1843,33549,9032,1900
True,1891,16868,11113,1800
False,1722,2093,4338,1900
False,1766,31078,5705,1900
True,1842,41263,9147,1800
True,1863,22825,9563,1800
False,1794,43504,6201,1800
False,1863,19961,9802,1900
False,1667,2643,3586,1900
False,1564,1548,3269,1900
False,1798,13988,5143,1900
True,1861,15343,9966,1800
False,1752,37438,5930,1800
False,1809,3426,6926,1900
True,1925,22541,11574,1900
False,1895,29457,10585,1900
False,1835,3181,8430,1900
True,1906,38287,12430,1900
False,1779,24718,5532,1900
False,1872,36053,9695,1900
False,1812,12426,7050,1900
False,1854,41923,9087,1900
False,1828,52388,7766,1900
False,1755,18591,5343,1900
False,1863,19570,10366,1900
True,1935,25627,11717,1900
False,1922,31626,12076,1800
True,1910,29209,11841,1900
True,1910,22579,11579,1900
False,1893,36224,10575,1900
False,1811,51025,7277,1900
False,1844,7044,9379,1900
False,1776,46697,6331,1900
False,1803,7730,7282,1900
False,1613,3846,3616,1900
False,1883,32048,10685,1900
False,1852,25087,8440,1900
False,1794,36818,5911,1900
False,1881,43624,10935,1900
False,1789,2328,4373,1900
False,1869,13161,10336,1900
False,1815,5231,7407,1900
False,1785,38741,5990,1900
False,1837,18673,7716,1900
False,1876,22135,9473,1900
False,1832,5833,7647,1900
False,1798,7922,4813,1900
False,1633,4147,3676,1900
True,1928,27019,11752,1900
False,1792,43543,6206,1900
True,1921,32104,12135,1900
False,1799,1369,4229,1900
False,1788,16997,5293,1900
False,1795,46608,6326,1900
True,1883,8521,10560,1800
True,1914,31663,12081,1900
False,1825,21749,7861,1900
True,1915,26957,11747,1900
False,1853,23511,9132,1900
True,1871,16051,9763,1800
False,1819,1335,6507,1900
True,1919,51845,12754,1900
False,1873,4637,9827,1900
False,1799,1237,4210,1900
True,1906,42188,12510,1900
False,1863,46786,9892,1900
False,1893,37710,11172,1900
False,1897,19254,11359,1900
True,1918,32906,12295,1900
False,1802,3617,7080,1900
False,1834,39431,8095,1900
False,1795,7087,4753,1900
False,1564,47518,3523,1900
False,1899,22171,11383,1900
False,1799,1811,4293,1900
False,1872,26706,9788,1900
True,1910,51152,12645,1900
False,1856,42230,9255,1900
False,1816,36591,6656,1900
False,1633,4187,3716,1900
False,1782,12669,5084,1900
False,1803,7696,7292,1900
True,1902,33653,12320,1900
False,1824,2370,7451,1900
False,1880,49181,10670,1900
False,1818,21239,6731,1900
False,1828,4449,8267,1900
False,1788,21811,5450,1900
False,1772,6081,4649,1900
False,1837,5579,8317,1900
False,1842,6916,8828,1900
True,1916,31448,12053,1900
False,1870,35349,10170,1900
False,1892,14901,11202,1900
False,1856,50496,9097,1900
False,1772,8208,4833,1900
False,1764,573,4162,1900
False,1787,26688,5577,1900
False,1871,11626,9602,1900
True,1850,29005,9008,1800
False,1770,32459,5758,1900
False,1798,52356,6420,1800
False,1731,8592,4853,1800
False,1830,20065,7642,1900
False,1884,591,11068,1900
True,1850,426,9335,1800
False,1824,10093,7574,1900
True,1890,42796,10640,1800
False,1796,39758,6044,1900
False,1716,15409,5198,1900
False,1803,7702,6711,1900
True,1921,32685,12245,1900
False,1772,43099,6191,1900
False,1577,16423,3424,1900
False,1735,27221,5592,1900
False,1840,28463,9300,1900
True,1850,29109,9062,1800
False,1892,16355,10530,1900
False,1859,3140,8474,1900
False,1890,50895,10837,1900
False,1745,51821,6410,1900
False,1803,28817,6721,1900
False,1867,10585,9862,1900
False,1837,39989,7971,1900
False,1888,17584,11088,1900
False,1831,24918,7593,1900
False,1883,40316,11286,1900
False,1834,50507,7511,1900
False,1764,31747,5739,1900
False,1723,38094,5955,1900
False,1837,19896,7946,1900
False,1822,18803,7529,1900
True,1961,5887,11426,1900
False,1881,1747,10675,1900
False,1799,5958,4640,1900
False,1852,19693,8753,1900
False,1843,36898,8978,1900
False,1754,27763,5612,1900
False,1797,20946,5421,1900
False,1815,23184,7123,1900
False,1906,22513,11569,1800
False,1803,7624,6876,1700
True,1924,35879,12400,1900
False,1863,7213,9553,1900
False,1818,21237,6916,1900
False,1787,42154,6158,1900
False,1807,9592,6956,1900
False,1720,18417,5338,1900
False,1792,13033,5099,1900
False,1773,8461,4843,1900
False,1838,36043,7916,1900
False,1798,19315,5372,1900
True,1947,2538,11415,1900
False,1658,13285,3879,1900
False,1866,5142,9857,1900
True,1805,13811,7104,1800
False,1837,4600,7491,1900
False,1605,35888,4037,1900
False,1752,40619,6094,1900
True,1903,51125,12640,1900
False,1931,33545,12315,1800
True,1902,39222,12445,1900
False,1797,37478,5935,1900
True,1914,51596,12714,1900
False,1812,24765,7238,1900
False,1759,6791,4718,1900
False,1834,16518,8016,1900
False,1825,23166,7554,1900
False,1723,26050,5562,1900
False,1770,10219,4947,1800
False,1933,51688,12729,1800
False,1729,16292,5258,1900
False,1844,25411,8564,1900
False,1791,20504,5407,1800
False,1845,16785,8913,1900
False,1918,30086,11924,1800
True,1803,7593,6901,1800
False,1890,41097,11378,1900
False,1786,36113,5858,1900
False,1862,24130,9443,1900
False,1709,5429,4620,1900
False,1712,3902,4500,1800
False,1760,2060,4333,1900
False,1858,11941,9235,1900
False,1844,21933,8435,1900
True,1861,25765,10225,1800
False,1758,247,4152,1900
True,1920,51203,12655,1900
False,1564,100,3195,1800
True,1914,23103,11609,1900
True,1885,22734,10748,1800
False,1911,32054,12125,1800
False,1767,5015,4586,1900
False,1717,12073,5059,1800
False,1725,39301,6019,1800
True,1901,50828,12600,1900
False,1876,2714,10175,1900
True,1925,52855,12769,1900
False,1540,13133,3414,1900
False,1912,19090,11505,1800
True,1915,30416,11964,1900
False,1648,25133,3969,1900
False,1783,7948,4818,1900
False,1911,50063,12570,1800
True,1868,8529,9882,1800
False,1887,262,11157,1900
False,1796,5817,4635,1800
False,1857,19659,9340,1900
False,1880,30291,10950,1900
True,1874,11325,10140,1800
False,1729,15700,5213,1800
True,1822,25620,7612,1800
False,1784,8884,4873,1900
False,1767,7148,4758,1800
True,1818,41172,7060,1800
False,1764,3268,4432,1900
False,1788,40097,6064,1900
True,1929,31683,12086,1900
False,1822,24660,7564,1900
False,1600,12173,3864,1900
True,1858,32892,9216,1800
False,1518,49095,3533,1900
False,1883,30286,11306,1900
False,1834,49406,7637,1900
False,1625,6064,3786,1900
False,1871,42255,9996,1900
False,1859,2852,8898,1900
False,1849,36110,8743,1900
False,1769,3554,4447,1800
False,1780,44736,6266,1900
False,1820,31933,8056,1900
True,1916,40965,12475,1900
False,1836,50044,8381,1900
False,1855,38871,8679,1900
False,1823,27732,8197,1900
False,1833,50068,7901,1900
False,1783,14228,5153,1900
False,1818,43716,6706,1900
False,1812,44995,6487,1900
False,1754,5210,4605,1900
False,1794,16007,5233,1900
False,1880,22284,10520,1900
False,1794,15581,5208,1900
False,1870,455,10021,1900
False,1759,6776,4704,1900
False,1789,32632,5763,1900
False,1823,21766,7549,1900
False,1864,25618,9660,1900
False,1836,2712,8109,1900
False,1875,3294,10041,1900
False,1819,25412,6776,1900
False,1867,29489,9715,1900
False,1741,39890,6049,1800
False,1857,21129,8863,1900
True,1928,32641,12230,1900
